,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2019-07-10-23,643.5,3154.4,5.9,5.8,99,11.0,250,12.6,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-10-24,643.6,3156.3,6.2,5.4,95,7.2,220,13.5,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-01,643.2,3151.3,6.2,5.1,93,8.6,210,13.5,220,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-02,643.2,3148.6,6.9,4.2,83,7.2,230,13.8,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-03,643.3,3153.1,6.1,3.6,84,5.9,250,13.2,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-04,643.5,3154.9,7.8,4.3,79,1.5,V,11.6,220,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-05,643.4,3156.4,5.7,3.1,83,6.7,220,9.4,210,0.0,0.0,-999,0.00,40.0,0,6.0
2019-07-11-06,643.7,3159.0,7.2,2.5,72,5.4,190,10.6,210,0.0,0.0,0.3,0.08,-999,0,-999
2019-07-11-07,644.2,3163.9,7.1,5.1,87,5.4,190,9.6,200,0.0,0.0,0.9,0.64,-999,1,-999
2019-07-11-08,644.5,3166.7,8.9,5.1,77,5.2,190,8.0,190,0.0,0.0,1.0,1.73,40.0,3,6.0
2019-07-11-09,644.4,3166.2,9.7,7.3,85,4.3,190,8.6,180,0.0,0.0,1.0,2.63,40.0,7,6.0
2019-07-11-10,644.6,3167.8,10.1,9.2,94,4.4,210,9.4,210,0.0,0.0,0.9,3.12,-999,10,-999
2019-07-11-11,644.7,3170.5,8.0,8.0,100,2.6,230,8.7,240,0.0,0.0,0.2,2.05,5.0,8,10.0
2019-07-11-12,644.5,3167.7,7.9,7.9,100,2.0,250,10.8,220,0.0,0.0,0.0,1.53,-999,7,-999
2019-07-11-13,644.3,3164.9,8.1,8.1,100,3.6,240,8.6,220,T,0.8,0.0,1.73,-999,8,-999
2019-07-11-14,644.2,3164.3,6.9,6.9,100,3.8,240,10.7,270,2.5,1.0,0.0,0.93,3.0,4,10.0
2019-07-11-15,644.1,3163.3,7.5,7.5,100,3.7,240,10.6,240,T,1.0,0.0,1.10,-999,4,-999
2019-07-11-16,644.1,3160.8,7.8,7.8,100,2.0,230,8.4,240,0.5,0.5,0.2,1.07,-999,3,-999
2019-07-11-17,644.3,3165.1,8.5,8.5,100,3.3,240,7.0,250,0.0,0.0,0.6,1.55,40.0,2,6.0
2019-07-11-18,644.4,3165.4,7.8,7.4,97,3.1,250,9.1,250,0.0,0.0,1.0,0.85,-999,1,-999
2019-07-11-19,644.7,3171.0,6.4,4.6,88,5.8,250,11.6,250,0.0,0.0,0.4,0.11,-999,0,-999
2019-07-11-20,644.9,3171.6,6.2,5.1,93,5.7,240,11.8,250,0.0,0.0,-999,0.00,40.0,0,3.0
2019-07-11-21,645.1,3172.4,6.9,3.7,80,8.7,250,11.0,240,0.0,0.0,-999,0.00,40.0,0,3.0
2019-07-11-22,645.2,3173.2,6.9,4.0,82,3.8,250,10.0,260,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-23,645.2,3176.4,6.3,3.9,85,6.2,230,7.8,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-11-24,645.0,3173.9,6.4,3.8,83,5.8,230,8.7,260,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-01,644.6,3169.4,5.7,1.6,75,8.8,250,10.7,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-02,644.3,3167.7,5.1,1.3,76,7.9,240,12.1,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-03,644.3,3167.0,5.1,1.9,80,9.9,240,12.1,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-04,644.3,3165.6,6.0,5.5,97,4.7,240,15.4,260,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-05,644.4,3166.2,5.8,5.5,98,8.2,230,11.9,250,0.0,0.0,-999,0.00,40.0,0,3.0
2019-07-12-06,644.7,3169.3,7.1,4.7,85,6.1,230,9.2,230,0.0,0.0,0.3,0.00,-999,0,-999
2019-07-12-07,645.2,3177.6,6.9,6.4,97,5.4,240,7.8,240,0.0,0.0,1.0,0.75,-999,1,-999
2019-07-12-08,645.2,3175.8,8.6,7.7,94,4.7,200,6.5,240,0.0,0.0,1.0,1.65,40.0,2,0.0
2019-07-12-09,645.2,3172.6,10.6,8.8,89,3.7,190,7.0,210,0.0,0.0,1.0,2.61,40.0,6,5.0
2019-07-12-10,645.0,3168.8,11.6,10.8,95,2.4,150,6.3,200,0.0,0.0,0.8,2.88,-999,9,-999
2019-07-12-11,644.6,3165.8,10.5,10.1,97,2.5,170,5.3,210,0.0,0.0,0.1,1.33,30.0,6,8.0
2019-07-12-12,644.4,3160.4,12.7,12.1,96,2.5,190,5.4,210,0.0,0.0,0.3,2.41,-999,10,-999
2019-07-12-13,644.2,3160.9,10.9,10.5,97,3.5,170,8.0,160,0.0,0.0,0.1,2.01,-999,9,-999
2019-07-12-14,643.8,3157.1,10.4,10.4,100,1.5,220,7.5,210,0.0,0.0,0.1,1.69,5.0,7,10.0
2019-07-12-15,643.5,3155.1,8.9,8.9,100,0.9,280,6.1,230,0.0,0.0,0.0,1.25,-999,5,-999
2019-07-12-16,643.0,3147.9,8.7,8.4,98,2.5,250,7.3,240,0.0,0.0,0.2,1.75,-999,5,-999
2019-07-12-17,643.1,3149.9,8.3,8.3,100,3.5,250,9.0,240,0.0,0.0,0.0,0.55,5.0,1,10.0
2019-07-12-18,643.5,3153.9,7.9,7.9,100,2.0,220,8.1,280,T,0.2,0.0,0.02,-999,0,-999
2019-07-12-19,643.5,3156.1,6.3,6.3,100,3.3,250,8.5,220,0.5,1.0,0.0,0.00,-999,0,-999
2019-07-12-20,643.6,3157.4,4.6,3.1,90,2.4,230,11.5,240,T,0.5,-999,0.00,40.0,0,4.0
2019-07-12-21,643.8,3157.1,4.9,1.6,79,4.2,240,12.6,270,0.0,0.0,-999,0.00,40.0,0,4.0
2019-07-12-22,644.2,3160.1,5.6,1.8,77,3.4,230,9.4,220,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-23,644.2,3161.6,5.5,1.2,74,4.3,220,9.7,200,0.0,0.0,-999,0.00,-999,0,-999
2019-07-12-24,643.6,3150.5,6.1,3.6,84,6.2,230,11.2,220,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-01,643.1,3147.2,5.4,1.5,76,8.1,200,12.1,200,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-02,642.6,3141.9,5.0,2.6,84,6.3,230,11.6,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-03,642.3,3139.7,5.2,0.6,72,6.8,230,12.9,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-04,642.3,3138.8,6.1,5.9,99,8.2,230,15.4,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-05,642.4,3141.6,5.3,4.0,91,6.1,230,16.1,240,0.0,0.0,-999,0.00,40.0,0,0.0
2019-07-13-06,642.7,3147.0,4.4,2.9,90,6.7,230,16.2,230,0.0,0.0,0.2,0.08,-999,0,-999
2019-07-13-07,643.4,3155.2,6.6,1.5,70,4.5,220,11.6,270,0.0,0.0,1.0,0.74,-999,1,-999
2019-07-13-08,643.3,3155.2,7.3,2.2,70,5.2,230,11.7,230,0.0,0.0,1.0,1.75,40.0,3,0.0
2019-07-13-09,643.1,3153.2,6.5,5.9,96,4.6,250,12.4,260,0.0,0.0,0.4,1.71,40.0,4,4.0
2019-07-13-10,643.2,3150.7,8.9,8.9,100,4.5,230,9.7,250,0.0,0.0,0.2,2.21,-999,8,-999
2019-07-13-11,643.0,3147.5,9.5,9.5,100,2.9,230,11.1,270,0.0,0.0,0.2,2.44,20.0,10,8.0
2019-07-13-12,642.9,3142.5,11.9,7.9,76,2.4,240,10.4,260,0.0,0.0,0.9,3.93,-999,15,-999
2019-07-13-13,642.7,3141.3,11.5,7.3,75,4.8,240,12.3,260,0.0,0.0,0.9,3.99,-999,16,-999
2019-07-13-14,642.4,3138.9,10.7,8.2,85,6.1,260,12.8,250,0.0,0.0,0.9,3.74,40.0,14,4.0
2019-07-13-15,642.1,3132.3,12.7,8.2,74,3.8,230,10.9,300,0.0,0.0,1.0,3.38,-999,11,-999
2019-07-13-16,641.8,3130.0,10.6,8.9,89,3.1,230,9.4,270,0.0,0.0,0.8,2.49,-999,6,-999
2019-07-13-17,641.6,3129.5,9.8,6.3,79,5.1,250,10.4,250,0.0,0.0,1.0,1.71,40.0,3,6.0
2019-07-13-18,641.6,3133.2,7.8,3.8,76,5.0,260,12.5,270,0.0,0.0,1.0,0.77,-999,1,-999
2019-07-13-19,641.8,3134.7,6.4,1.6,71,10.7,250,13.3,250,0.0,0.0,0.1,0.00,-999,0,-999
2019-07-13-20,642.3,3140.9,5.8,0.9,71,8.3,250,13.2,260,0.0,0.0,-999,0.00,40.0,0,0.0
2019-07-13-21,642.6,3145.3,6.2,0.1,65,10.6,260,14.9,270,0.0,0.0,-999,0.00,40.0,0,0.0
2019-07-13-22,643.1,3149.1,5.8,1.1,72,6.8,250,13.8,260,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-23,643.0,3147.2,5.7,0.4,69,9.1,250,14.6,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-13-24,642.8,3141.9,5.5,0.5,70,7.6,250,12.8,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-01,642.4,3136.8,5.9,-0.5,63,6.7,250,11.8,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-02,642.1,3134.5,5.5,-0.5,65,7.0,250,11.7,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-03,642.0,3130.4,5.7,0.1,67,9.9,250,11.5,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-04,641.9,3131.4,6.0,-3.2,52,8.7,250,11.9,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-05,641.7,3130.0,5.9,-4.2,48,6.8,240,12.3,250,0.0,0.0,-999,0.00,40.0,0,2.0
2019-07-14-06,641.7,3130.7,7.3,-4.8,42,10.9,250,12.6,250,0.0,0.0,0.3,0.07,-999,0,-999
2019-07-14-07,642.2,3138.4,7.7,-3.8,44,4.2,250,11.2,250,0.0,0.0,1.0,0.80,-999,1,-999
2019-07-14-08,642.4,3140.6,8.6,-3.3,43,1.9,250,9.0,250,0.0,0.0,1.0,1.79,40.0,3,3.0
2019-07-14-09,642.7,3142.4,9.8,-1.6,45,2.1,260,6.5,240,0.0,0.0,1.0,2.67,40.0,6,3.0
2019-07-14-10,642.9,3144.1,10.9,2.8,57,2.0,280,6.0,250,0.0,0.0,1.0,3.45,-999,10,-999
2019-07-14-11,642.9,3142.7,12.1,4.4,59,1.5,260,6.6,260,0.0,0.0,1.0,4.08,40.0,14,3.0
2019-07-14-12,642.8,3140.6,13.0,5.6,61,1.7,240,5.3,260,0.0,0.0,1.0,4.20,-999,16,-999
2019-07-14-13,642.5,3137.1,12.3,8.4,77,2.4,250,6.1,240,0.0,0.0,1.0,4.23,-999,17,-999
2019-07-14-14,642.1,3129.9,14.3,12.4,88,1.6,180,5.8,260,0.0,0.0,0.5,3.06,20.0,11,8.0
2019-07-14-15,642.0,3132.2,11.3,10.6,95,1.8,200,5.1,270,0.0,0.0,0.4,2.18,-999,8,-999
2019-07-14-16,641.7,3125.6,13.1,10.5,84,2.1,190,4.8,230,0.0,0.0,0.5,2.05,-999,5,-999
2019-07-14-17,641.7,3128.4,11.0,8.8,86,1.2,230,4.2,170,0.0,0.0,0.9,1.86,40.0,3,6.0
2019-07-14-18,641.9,3132.8,8.2,4.3,76,0.3,240,3.8,210,0.0,0.0,0.8,0.75,-999,1,-999
2019-07-14-19,642.2,3136.1,8.2,-1.1,52,4.5,250,6.4,270,0.0,0.0,0.3,0.00,-999,0,-999
2019-07-14-20,642.5,3139.8,7.4,-2.6,49,3.4,210,5.7,260,0.0,0.0,-999,0.00,40.0,0,0.0
2019-07-14-21,642.7,3140.7,7.6,-2.7,48,4.2,220,5.1,230,0.0,0.0,-999,0.00,40.0,0,2.0
2019-07-14-22,642.9,3141.0,8.3,-4.8,39,4.8,230,6.6,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-23,642.9,3139.5,8.3,-4.3,41,6.6,230,7.6,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-14-24,642.6,3135.9,7.2,-2.9,49,6.8,220,7.8,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-01,642.4,3134.3,7.1,-2.9,49,5.9,230,7.6,230,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-02,642.2,3129.6,6.8,-2.3,52,6.5,230,7.7,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-03,642.0,3129.9,7.5,-3.4,46,5.2,240,7.5,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-04,642.1,3128.5,7.8,-4.2,42,7.2,250,7.8,260,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-05,642.1,3129.9,8.8,-6.5,33,4.6,250,8.7,260,0.0,0.0,-999,0.00,40.0,0,3.0
2019-07-15-06,642.6,3140.5,8.3,-6.1,35,6.8,260,7.7,260,0.0,0.0,0.0,0.00,-999,0,-999
2019-07-15-07,642.8,3141.4,9.6,-6.8,31,1.1,280,7.4,250,0.0,0.0,0.0,0.38,-999,0,-999
2019-07-15-08,642.9,3143.0,10.2,-5.8,32,0.0,0,3.5,280,0.0,0.0,0.8,0.95,40.0,2,4.0
2019-07-15-09,643.2,3142.2,13.7,2.8,48,0.8,140,3.9,100,0.0,0.0,1.0,1.85,40.0,5,7.0
2019-07-15-10,643.1,3135.4,17.5,6.6,49,2.2,100,6.3,110,0.0,0.0,1.0,3.15,-999,10,-999
2019-07-15-11,643.2,3135.8,18.2,7.4,49,1.9,130,4.9,110,0.0,0.0,1.0,3.82,40.0,14,4.0
2019-07-15-12,643.1,3136.4,17.8,7.2,50,1.6,100,4.5,140,0.0,0.0,1.0,3.85,-999,15,-999
2019-07-15-13,642.6,3128.7,18.8,9.4,54,2.3,120,4.7,100,0.0,0.0,1.0,3.91,-999,14,-999
2019-07-15-14,642.3,3126.7,17.6,10.6,64,2.5,120,5.5,130,0.0,0.0,0.9,4.11,40.0,14,8.0
2019-07-15-15,641.9,3124.7,14.4,10.4,77,2.2,90,5.6,120,0.0,0.0,0.3,1.67,-999,6,-999
2019-07-15-16,641.9,3128.1,11.4,10.0,91,1.4,100,5.2,120,0.0,0.0,0.2,1.23,-999,4,-999
2019-07-15-17,641.8,3126.3,10.8,9.2,90,1.4,140,3.0,100,0.0,0.0,0.2,0.76,30.0,1,8.0
2019-07-15-18,642.1,3130.9,10.7,10.5,99,0.7,170,3.7,110,0.0,0.0,0.4,0.84,-999,0,-999
2019-07-15-19,642.2,3133.2,8.6,8.5,99,0.0,0,2.0,180,0.0,0.0,0.0,0.23,-999,0,-999
2019-07-15-20,642.3,3134.8,7.8,6.6,92,0.3,330,1.5,350,0.0,0.0,-999,0.00,40.0,0,3.0
2019-07-15-21,642.7,3136.0,7.4,-0.6,57,0.0,0,5.3,60,0.0,0.0,-999,0.00,40.0,0,0.0
2019-07-15-22,643.1,3136.5,7.4,-4.3,43,0.2,0,5.4,70,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-23,643.3,3138.6,7.1,-5.5,40,0.4,10,6.1,60,0.0,0.0,-999,0.00,-999,0,-999
2019-07-15-24,642.8,3133.6,6.3,-4.9,45,1.6,30,4.3,40,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-01,642.0,3120.9,7.1,-5.5,40,6.0,60,9.7,60,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-02,642.2,3124.1,7.8,-7.3,33,6.5,60,9.8,60,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-03,642.0,3126.1,7.4,-6.3,37,8.6,80,11.4,90,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-04,642.1,3132.4,6.4,-5.9,41,9.1,90,11.8,100,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-05,642.3,3135.6,6.5,-6.1,40,9.8,80,13.8,80,0.0,0.0,-999,0.00,40.0,0,4.0
2019-07-16-06,642.7,3138.9,8.1,-4.9,39,8.7,90,13.3,90,0.0,0.0,0.3,0.10,-999,0,-999
2019-07-16-07,642.9,3140.6,10.9,-3.0,38,5.2,60,9.7,90,0.0,0.0,1.0,0.75,-999,1,-999
2019-07-16-08,642.8,3136.6,13.9,-2.6,32,1.7,50,7.9,60,0.0,0.0,1.0,1.71,40.0,2,5.0
2019-07-16-09,643.0,3137.9,15.3,1.2,38,1.8,70,6.6,80,0.0,0.0,1.0,2.62,40.0,6,5.0
2019-07-16-10,643.0,3135.9,16.9,3.6,41,2.8,90,6.5,100,0.0,0.0,1.0,3.39,-999,10,-999
2019-07-16-11,642.7,3130.8,18.2,6.2,45,2.5,80,6.6,100,0.0,0.0,1.0,4.02,40.0,14,4.0
2019-07-16-12,642.4,3127.0,18.9,7.0,46,2.6,100,6.0,100,0.0,0.0,1.0,4.20,-999,16,-999
2019-07-16-13,642.2,3122.5,19.6,8.8,50,2.3,90,5.4,20,0.0,0.0,1.0,4.57,-999,16,-999
2019-07-16-14,641.8,3123.9,13.7,9.1,74,1.8,70,5.8,100,0.0,0.0,0.8,3.33,30.0,12,8.0
2019-07-16-15,641.5,3119.0,14.9,10.2,73,3.8,80,7.5,80,0.0,0.0,0.5,2.30,-999,8,-999
2019-07-16-16,641.1,3118.7,12.1,7.6,74,1.8,50,7.4,90,0.0,0.0,0.6,1.96,-999,5,-999
2019-07-16-17,641.0,3118.7,11.0,7.9,81,1.1,350,7.3,80,0.0,0.0,0.8,1.36,40.0,3,6.0
2019-07-16-18,640.9,3117.9,9.0,4.4,73,1.0,320,3.5,320,0.0,0.0,1.0,0.86,-999,1,-999
2019-07-16-19,640.7,3113.6,7.5,3.7,77,1.4,320,11.2,40,0.0,0.0,0.5,0.00,-999,0,-999
2019-07-16-20,641.0,3113.9,7.3,-0.9,56,9.8,70,15.2,70,0.0,0.0,-999,0.00,40.0,0,4.0
2019-07-16-21,641.3,3115.5,7.7,-1.1,54,4.9,50,15.4,80,0.0,0.0,-999,0.00,40.0,0,4.0
2019-07-16-22,641.4,3115.4,7.2,2.7,73,8.8,70,13.5,80,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-23,641.3,3112.7,7.0,3.6,79,6.4,60,14.6,70,0.0,0.0,-999,0.00,-999,0,-999
2019-07-16-24,640.7,3104.0,6.9,2.2,72,10.5,80,15.4,80,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-01,640.4,3099.9,6.4,0.4,65,8.0,70,15.3,90,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-02,640.2,3104.8,6.5,0.3,65,5.6,60,13.3,90,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-03,640.2,3103.0,6.7,1.4,69,4.7,40,12.8,80,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-04,640.0,3104.3,6.5,2.1,73,4.5,70,14.4,80,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-05,639.9,3104.1,6.8,2.6,75,7.7,80,13.9,70,0.0,0.0,-999,0.00,30.0,0,4.0
2019-07-17-06,639.9,3105.0,8.1,3.3,72,7.3,80,15.0,110,0.0,0.0,0.3,0.07,-999,0,-999
2019-07-17-07,639.9,3104.2,10.2,5.2,71,6.6,70,14.0,90,0.0,0.0,1.0,0.77,-999,1,-999
2019-07-17-08,640.1,3104.7,12.0,5.6,65,8.9,70,14.0,80,0.0,0.0,1.0,1.67,40.0,3,7.0
2019-07-17-09,640.1,3100.9,14.5,7.3,62,6.3,70,17.7,100,0.0,0.0,1.0,2.63,40.0,6,6.0
2019-07-17-10,640.0,3099.1,15.4,8.5,63,4.9,50,13.4,90,0.0,0.0,1.0,3.38,-999,10,-999
2019-07-17-11,640.1,3100.4,15.6,7.2,57,3.4,30,17.0,90,0.0,0.0,1.0,4.01,40.0,14,6.0
2019-07-17-12,640.0,3097.5,16.9,8.7,58,2.5,50,13.4,60,0.0,0.0,1.0,4.20,-999,16,-999
2019-07-17-13,639.6,3092.8,17.0,9.1,60,3.5,60,9.0,70,0.0,0.0,1.0,4.18,-999,16,-999
2019-07-17-14,638.8,3086.3,14.0,10.0,77,2.0,30,9.3,70,0.0,0.0,0.8,3.43,20.0,12,7.0
2019-07-17-15,638.3,3079.6,13.9,10.1,78,2.0,20,11.9,90,0.0,0.0,0.9,2.99,-999,9,-999
2019-07-17-16,637.6,3073.5,11.9,11.4,97,1.3,330,10.4,70,0.0,0.0,0.5,1.86,-999,5,-999
2019-07-17-17,637.0,3067.0,10.7,10.7,100,2.5,360,10.9,60,0.0,0.0,0.0,0.74,0.9,1,/
2019-07-17-18,637.1,3068.8,9.0,9.0,100,3.5,20,12.5,80,0.0,0.0,0.0,0.41,-999,0,-999
2019-07-17-19,637.4,3069.8,9.0,9.0,100,1.6,360,9.5,80,0.0,0.0,0.0,0.00,-999,0,-999
2019-07-17-20,637.2,3065.7,8.3,8.3,100,1.3,310,8.9,90,0.0,0.0,-999,0.00,0.9,0,/
2019-07-17-21,637.6,3068.2,7.8,7.8,100,1.8,290,10.5,70,0.0,0.0,-999,0.00,15.0,0,4.0
2019-07-17-22,637.2,3062.7,7.1,7.1,100,1.6,300,9.5,60,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-23,637.5,3065.1,8.0,8.0,100,1.7,290,11.3,50,0.0,0.0,-999,0.00,-999,0,-999
2019-07-17-24,637.5,3062.5,8.6,8.6,100,2.2,300,7.5,290,0.0,0.0,-999,0.00,-999,0,-999
2019-07-18-01,636.8,3056.5,6.2,6.2,100,2.4,320,7.5,70,0.0,0.0,-999,0.00,-999,0,-999
2019-07-18-02,636.2,3053.5,5.7,5.7,100,2.5,290,7.0,350,0.0,0.0,-999,0.00,-999,0,-999
2019-07-18-03,636.0,3048.9,7.2,7.2,100,1.2,300,11.7,20,0.0,0.0,-999,0.00,-999,0,-999
2019-07-18-04,636.2,3054.6,7.0,7.0,100,1.3,320,7.2,50,0.0,0.0,-999,0.00,-999,0,-999
2019-07-18-05,635.8,3050.7,7.3,7.3,100,1.4,290,5.6,320,0.0,0.0,-999,0.00,3.0,0,8.0
2019-07-18-06,636.1,3056.0,8.0,8.0,100,0.8,290,5.3,330,0.0,0.0,0.0,0.22,-999,0,-999
2019-07-18-07,636.5,3057.7,10.5,10.5,100,0.7,250,8.8,80,0.0,0.0,0.6,0.74,-999,0,-999
2019-07-18-08,636.4,3055.1,12.1,12.1,100,0.6,30,5.8,100,0.0,0.0,0.8,1.54,3.0,2,6.0
2019-07-18-09,636.7,3057.5,13.7,13.7,100,0.9,V,5.5,20,0.0,0.0,0.5,2.18,0.9,5,/
2019-07-18-10,636.8,3062.6,11.7,10.7,94,1.2,360,7.2,10,0.0,0.0,0.1,1.68,-999,6,-999
2019-07-18-11,636.8,3062.6,10.8,10.8,100,0.6,20,4.5,110,0.0,0.0,0.1,1.63,0.9,6,/
2019-07-18-12,636.5,3057.4,11.1,11.1,100,0.3,260,5.8,360,T,0.3,0.0,1.41,-999,6,-999
2019-07-18-13,636.4,3057.9,12.2,12.2,100,0.2,0,4.2,290,1.5,0.8,0.0,1.51,-999,6,-999
2019-07-18-14,636.2,3057.0,11.5,11.5,100,0.3,270,3.6,280,0.0,0.0,0.2,2.09,0.1,9,/
2019-07-18-15,635.9,3052.6,10.4,10.4,100,2.4,240,7.3,250,0.0,0.0,0.0,0.78,-999,3,-999
2019-07-18-16,635.8,3052.3,9.9,9.9,100,5.0,260,8.7,280,0.0,0.0,0.0,1.00,-999,3,-999
2019-07-18-17,635.7,3051.2,9.4,9.4,100,5.3,250,9.4,260,0.0,0.0,0.0,0.47,0.1,1,/
2019-07-18-18,635.9,3052.3,9.8,9.8,100,5.1,270,9.5,280,T,0.7,0.0,0.03,-999,0,-999
2019-07-18-19,636.0,3050.6,9.4,9.4,100,4.8,280,8.9,300,0.5,1.0,0.0,0.00,-999,0,-999
2019-07-18-20,636.8,3058.8,9.4,9.4,100,3.3,260,8.3,250,T,1.0,-999,0.00,0.1,0,/
2019-07-18-21,637.1,3061.2,8.9,8.9,100,3.9,240,9.5,250,0.5,1.0,-999,0.00,0.1,0,/
2019-07-18-22,637.4,3067.4,9.3,9.3,100,1.6,250,7.6,240,2.5,1.0,-999,0.00,-999,0,-999
2019-07-18-23,637.4,3068.5,9.4,9.4,100,1.0,250,6.4,250,1.0,1.0,-999,0.00,-999,0,-999
2019-07-18-24,637.1,3064.7,9.0,9.0,100,6.8,270,10.6,260,T,0.2,-999,0.00,-999,0,-999
2019-07-19-01,636.8,3060.8,7.9,7.9,100,8.9,260,10.9,250,0.0,0.0,-999,0.00,-999,0,-999
2019-07-19-02,636.7,3060.6,7.8,7.8,100,8.2,240,11.3,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-19-03,636.6,3061.0,7.7,7.7,100,8.3,240,10.8,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-19-04,636.8,3064.2,7.7,7.7,100,7.1,250,9.0,240,0.0,0.0,-999,0.00,-999,0,-999
2019-07-19-05,637.0,3067.5,7.7,7.7,100,7.6,270,8.6,270,0.0,0.0,-999,0.00,20.0,0,6.0
2019-07-19-06,637.3,3070.6,7.9,7.6,98,6.3,280,9.1,270,0.0,0.0,0.0,0.00,-999,0,-999
2019-07-19-07,637.6,3072.2,10.0,4.9,71,4.3,260,7.8,270,0.0,0.0,0.8,0.70,-999,0,-999
2019-07-19-08,637.7,3072.4,10.8,10.8,100,0.7,360,6.7,290,0.0,0.0,1.0,1.45,30.0,2,7.0
2019-07-19-09,638.1,3078.8,10.4,10.4,100,2.1,350,6.5,350,0.0,0.0,1.0,2.51,15.0,6,7.0
2019-07-19-10,638.4,3081.6,10.8,10.5,98,3.2,330,7.0,320,0.0,0.0,0.7,2.91,-999,10,-999
2019-07-19-11,638.4,3081.5,10.8,10.8,100,1.7,330,8.5,300,0.0,0.0,0.6,3.12,0.1,12,/
2019-07-19-12,638.6,3086.1,9.7,9.7,100,2.8,310,7.9,300,0.0,0.0,0.1,2.05,-999,9,-999
2019-07-19-13,638.6,3087.3,9.9,9.9,100,2.0,270,5.2,310,T,0.6,0.0,1.48,-999,7,-999
2019-07-19-14,638.8,3090.9,9.2,9.2,100,3.3,280,6.3,270,0.5,1.0,0.0,1.22,0.1,5,/
2019-07-19-15,638.9,3091.2,10.1,10.1,100,2.3,260,6.8,270,1.0,1.0,0.0,1.10,-999,4,-999
2019-07-19-16,638.9,3091.4,9.9,9.9,100,0.4,330,5.9,280,3.0,1.0,0.0,0.60,-999,2,-999
2019-07-19-17,639.3,3099.3,7.9,7.9,100,4.3,260,10.2,260,3.0,1.0,0.0,0.37,0.1,1,/
2019-07-19-18,639.8,3105.7,7.7,7.7,100,9.3,270,11.1,270,0.5,0.2,0.0,0.00,-999,0,-999
2019-07-19-19,640.1,3107.8,6.9,6.9,100,9.3,250,12.6,260,0.0,0.0,0.0,0.00,-999,0,-999
2019-07-19-20,640.5,3111.7,7.1,7.1,100,8.6,270,12.1,270,0.0,0.0,-999,0.00,0.1,0,/
2019-07-19-21,641.0,3118.8,7.0,7.0,100,10.2,260,11.9,260,0.0,0.0,-999,0.00,0.1,0,/
2019-07-19-22,641.6,3125.2,7.6,7.6,100,7.6,250,13.2,240,0.0,0.0,-999,0.00,-999,0,-999
